URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Bodystructure_Body_Landmark_Clock_Face_Position_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Bodystructure_Body_Landmark_Clock_Face_Position_German,Bodystructure Clock Face Position SNOMED CT® German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Bodystructure Clock Face Position SNOMED CT® German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_CommonLanguages_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_CommonLanguages_German,Bevorzugte Sprache German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Bevorzugte Sprache German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_CommonUCUMCodesForDuration_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_CommonUCUMCodesForDuration_German,Common UCUM Codes for Duration German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Common UCUM Codes for Duration German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_ContactEntityType_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_ContactEntityType_German,Contact entity type German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Contact entity type German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_ContactPointSystem_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_ContactPointSystem_German,ContactPointSystem German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für ContactPointSystem German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_DataAbsentReason_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_DataAbsentReason_German,DataAbsentReason German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für DataAbsentReason German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Data_Absent_Reason_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Data_Absent_Reason_German,Nichtvorhandensein LOINC® German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Nichtvorhandensein LOINC® German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_DeviceNameType_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_DeviceNameType_German,DeviceNameType German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für DeviceNameType German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Diagnostic_ReportStatus_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Diagnostic_ReportStatus_German,Status Gesamtbefund German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Status Gesamtbefund German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_EHDSIReferenceRangeAppliesTo_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_EHDSIReferenceRangeAppliesTo_German,Kollektivbezug German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Kollektivbezug German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Extracorporal_Device_SNOMED_CT_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Extracorporal_Device_SNOMED_CT_German,Außerkörperliche Quellen SNOMED CT® German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Außerkörperliche Quellen SNOMED CT® German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Hl7VSRelevantClincialInformation_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Hl7VSRelevantClincialInformation_German,hl7VS-relevantClincialInformation German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für hl7VS-relevantClincialInformation German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Identifier_Type_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Identifier_Type_German,Identifier Type German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Identifier Type German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_LabSpecimenAdditiveEu_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_LabSpecimenAdditiveEu_German,Specimen Additive German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Specimen Additive German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Localisation_Body_Structure_SNOMED_CT_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Localisation_Body_Structure_SNOMED_CT_German,Lokalisation innerhalb Körperstelle SNOMED CT® German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Lokalisation innerhalb Körperstelle SNOMED CT® German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Marital_Status_Codes_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Marital_Status_Codes_German,MaritalStatus German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für MaritalStatus German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_ObservationInterpretationCodes_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_ObservationInterpretationCodes_German,Observation Interpretation Codes German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Observation Interpretation Codes German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_ObservationReferenceRangeMeaningCodes_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_ObservationReferenceRangeMeaningCodes_German,Observation Reference Range Meaning Codes German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Observation Reference Range Meaning Codes German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Observation_Status_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Observation_Status_German,Status Laboruntersuchung German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Status Laboruntersuchung German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_PatientRelationshipType_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_PatientRelationshipType_German,PatientRelationshipType German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für PatientRelationshipType German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Provenance_Activity_Type_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Provenance_Activity_Type_German,Typisierung Freigabe German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Typisierung Freigabe German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_QuantityComparator_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_QuantityComparator_German,QuantityComparator German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für QuantityComparator German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_RequestPriority_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_RequestPriority_German,Request priority German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Request priority German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Secondary_Status,1.0.0-update,draft,,KBV_CS_MIO_LAB_Secondary_Status,KBV_CS_MIO_LAB_Secondary_Status,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für KBV_CS_MIO_LAB_Secondary_Status.","ValueSet/KBV-VS-MIO-LAB-Secondary-Status"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_SexParameterForClinicalUse_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_SexParameterForClinicalUse_German,Sex Parameter for Clinical Use German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Sex Parameter for Clinical Use German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_SpecimenProcessingProcedure_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_SpecimenProcessingProcedure_German,Specimen processing procedure German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Specimen processing procedure German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_SpecimenStatus_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_SpecimenStatus_German,SpecimenStatus German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für SpecimenStatus German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Specimen_Condition_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Specimen_Condition_German,Zustand Probe German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Zustand Probe German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Test_Profil_Laboruntersuchungsgruppe,1.0.0-update,draft,,KBV_CS_MIO_LAB_Test_Profil_Laboruntersuchungsgruppe,KBV_CS_MIO_LAB_Test_Profil_Laboruntersuchungsgruppe,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für KBV_CS_MIO_LAB_Test_Profil_Laboruntersuchungsgruppe.","ValueSet/KBV-VS-MIO-LAB-Laboruntersuchungsgruppe"
https://fhir.kbv.de/CodeSystem/KBV_CS_MIO_LAB_Type_Diagram_German,1.0.0-update,draft,,KBV_CS_MIO_LAB_Type_Diagram_German,Typisierung Messdiagramm German,"Dieses Codesystem enthält die Codes für deutsche Bezeichner für Typisierung Messdiagramm German.","ConceptMap/KBV-CM-MIO-LAB-Overview"
https://fhir.kbv.de/CodeSystem/KBV_CS_SFHIR_BAR2_ARZTNRFACHGRUPPE,1.03,active,"1.2.276.0.76.3.1.1.5.2.23",KBV_CS_SFHIR_BAR2_ARZTNRFACHGRUPPE,,"zweistellige Fachgruppencodierung für die 8.+9. Stelle der LANR, BAR-Schlüsselverzeichnis, Anlage 35","ValueSet/KBV-VS-SFHIR-BAR2-ARZTNRFACHGRUPPE"
https://fhir.kbv.de/CodeSystem/KBV_CS_SFHIR_ICD_DIAGNOSESICHERHEIT,1.00,active,"1.2.276.0.76.3.1.1.5.1.21",KBV_CS_SFHIR_ICD_DIAGNOSESICHERHEIT,,"Die Diagnosesicherheit gibt an, wie sicher eine gestellte Diagnose ist. Es handelt sich hier um Zusatzkennzeichen zur Diagnose (ICD-10) im ambulanten Bereich. Die Angaben zur Diagnosesicherheit entsprechen der Vorgabe im KVDT.","ValueSet/KBV-VS-SFHIR-ICD-DIAGNOSESICHERHEIT"
https://fhir.kbv.de/CodeSystem/KBV_CS_SFHIR_ICD_SEITENLOKALISATION,1.00,active,"1.2.276.0.76.3.1.1.5.1.22",KBV_CS_SFHIR_ICD_SEITENLOKALISATION,,"Angaben zur Lokalisation (Seitigkeit - links, recht, beidseitig) von Organen. Zusatzangabe zur Spezifikation der Diagnosen (ICD-10) oder Operationen und Prozeduren (OPS) bei paarigen Organen oder Körperteilen.","ValueSet/KBV-VS-SFHIR-ICD-SEITENLOKALISATION"
urn:ietf:bcp:47,2.0.1,active,,Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/KBV-VS-Base-CommonLanguages,ValueSet/languages,ConceptMap/KBV-CM-MIO-LAB-Overview"
urn:iso:std:iso:3166-2:de,1.5.4,active,,CodeSystemISO31662DE,ISO-3166-2:de-Laendercodes,"Die Liste der ISO-3166-2:DE Codes für Deutschland enthält die Codes für die deutschen Länder.","ValueSet/ValueSetISO31662DE"
